E:\TestDomain\IMG\center_2023_10_23_09_11_17_947.jpg,E:\TestDomain\IMG\left_2023_10_23_09_11_17_947.jpg,E:\TestDomain\IMG\right_2023_10_23_09_11_17_947.jpg,0,0,0,6.448682E-06
E:\TestDomain\IMG\center_2023_10_23_09_11_18_018.jpg,E:\TestDomain\IMG\left_2023_10_23_09_11_18_018.jpg,E:\TestDomain\IMG\right_2023_10_23_09_11_18_018.jpg,0,0,0,2.696908E-06
E:\TestDomain\IMG\center_2023_10_23_09_11_18_089.jpg,E:\TestDomain\IMG\left_2023_10_23_09_11_18_089.jpg,E:\TestDomain\IMG\right_2023_10_23_09_11_18_089.jpg,0,0,0,9.05925E-07
E:\TestDomain\IMG\center_2023_10_23_09_11_18_160.jpg,E:\TestDomain\IMG\left_2023_10_23_09_11_18_160.jpg,E:\TestDomain\IMG\right_2023_10_23_09_11_18_160.jpg,0,0,0,2.642217E-05
E:\TestDomain\IMG\center_2023_10_23_09_11_18_230.jpg,E:\TestDomain\IMG\left_2023_10_23_09_11_18_230.jpg,E:\TestDomain\IMG\right_2023_10_23_09_11_18_230.jpg,0,0,0,2.025491E-07
E:\TestDomain\IMG\center_2023_10_23_09_11_18_302.jpg,E:\TestDomain\IMG\left_2023_10_23_09_11_18_302.jpg,E:\TestDomain\IMG\right_2023_10_23_09_11_18_302.jpg,0,0,0,1.260809E-06
E:\TestDomain\IMG\center_2023_10_23_09_11_18_374.jpg,E:\TestDomain\IMG\left_2023_10_23_09_11_18_374.jpg,E:\TestDomain\IMG\right_2023_10_23_09_11_18_374.jpg,0,0,0,8.430357E-06
E:\TestDomain\IMG\center_2023_10_23_09_11_18_446.jpg,E:\TestDomain\IMG\left_2023_10_23_09_11_18_446.jpg,E:\TestDomain\IMG\right_2023_10_23_09_11_18_446.jpg,0,0,0,4.460715E-06
E:\TestDomain\IMG\center_2023_10_23_09_11_18_518.jpg,E:\TestDomain\IMG\left_2023_10_23_09_11_18_518.jpg,E:\TestDomain\IMG\right_2023_10_23_09_11_18_518.jpg,0,0,0,4.479359E-06
E:\TestDomain\IMG\center_2023_10_23_09_11_18_588.jpg,E:\TestDomain\IMG\left_2023_10_23_09_11_18_588.jpg,E:\TestDomain\IMG\right_2023_10_23_09_11_18_588.jpg,0,0,0,7.138904E-06
E:\TestDomain\IMG\center_2023_10_23_09_11_18_658.jpg,E:\TestDomain\IMG\left_2023_10_23_09_11_18_658.jpg,E:\TestDomain\IMG\right_2023_10_23_09_11_18_658.jpg,0,0,0,1.655432E-06
